Time,0001HEL_TOP,0002HEL_TOP,0003HEL_TOP,0004HEL_TOP,0005HEL_TOP,0006HEL_TOP,0007HEL_TOP
0.04255,0.051639,0.051639,0.0,0.10328,0.10328,0.051639,0.077459
0.0426,0.077459,0.077459,0.077459,-0.051639,0.10328,0.051639,0.10328
0.04265,0.0,-0.02582,0.0,0.051639,0.15492,-0.02582,0.10328
0.0427,0.051639,0.051639,0.10328,0.077459,0.077459,0.0,0.10328
0.04275,0.051639,0.0,0.077459,0.051639,0.10328,0.0,0.1291
0.0428,0.077459,0.10328,0.1291,0.051639,0.077459,0.0,0.1291
0.04285,0.077459,0.0,0.077459,0.0,0.051639,0.15492,0.10328
0.0429,0.0,0.051639,0.051639,0.077459,0.077459,0.051639,-0.02582
0.04295,0.10328,-0.051639,0.10328,0.051639,0.10328,0.051639,0.0
0.043,0.051639,0.0,0.077459,0.051639,0.10328,0.077459,-0.02582
0.04305,0.0,0.077459,0.10328,0.051639,0.1291,-0.051639,-0.051639
0.0431,0.051639,0.051639,0.077459,0.10328,0.051639,-0.051639,0.0
0.04315,0.077459,0.0,0.10328,-0.02582,0.10328,0.0,0.077459
0.0432,0.051639,0.0,0.051639,-0.02582,0.051639,0.077459,0.0
0.04325,0.051639,0.051639,0.051639,-0.02582,0.051639,0.077459,-0.051639
0.0433,0.0,0.0,0.051639,0.051639,0.077459,0.0,0.051639
0.04335,0.051639,0.051639,0.077459,0.051639,0.077459,0.051639,-0.051639
0.0434,0.051639,0.077459,0.077459,0.0,-0.051639,0.051639,0.051639
0.04345,0.051639,0.0,0.10328,-0.02582,-0.02582,0.0,0.0
0.0435,0.0,0.051639,0.051639,0.051639,-0.051639,0.10328,0.077459
0.04355,0.077459,-0.02582,0.077459,0.0,-0.02582,-0.02582,0.077459
0.0436,0.10328,-0.02582,0.077459,-0.02582,-0.051639,0.051639,0.077459
0.04365,0.077459,0.0,0.0,0.0,-0.02582,0.10328,0.051639
0.0437,0.051639,0.051639,0.051639,0.0,0.0,0.051639,0.051639
0.04375,0.077459,-0.02582,0.051639,0.0,-0.02582,0.0,0.051639
0.0438,0.051639,0.077459,0.10328,-0.02582,-0.02582,0.077459,-0.02582
0.04385,0.051639,0.051639,0.077459,-0.02582,-0.051639,0.0,0.0
0.0439,-0.02582,0.051639,0.10328,0.0,0.077459,-0.02582,0.051639
0.04395,0.051639,0.077459,0.051639,0.077459,0.0,0.077459,0.051639
0.044,0.0,0.077459,0.0,-0.02582,-0.051639,-0.02582,0.0
0.04405,0.10328,0.051639,0.051639,0.0,-0.051639,0.077459,-0.051639
0.0441,0.15492,0.051639,0.077459,-0.077459,0.0,-0.051639,-0.051639
0.04415,0.0,0.077459,0.077459,0.077459,-0.077459,0.051639,-0.10328
0.0442,0.0,0.077459,0.051639,0.051639,0.051639,0.077459,-0.1291
0.04425,0.10328,0.051639,0.0,0.10328,0.0,0.051639,-0.051639
0.0443,0.10328,0.077459,0.077459,-0.051639,-0.051639,0.077459,-0.10328
0.04435,0.077459,0.10328,0.0,0.051639,0.0,0.077459,0.051639
0.0444,0.10328,0.10328,0.10328,0.051639,0.077459,0.051639,0.051639
0.04445,0.18074,0.0,0.077459,0.051639,0.077459,0.051639,-0.02582
0.0445,0.1291,0.0,0.051639,0.0,0.051639,0.051639,0.077459
0.04455,0.077459,0.10328,0.077459,0.0,0.10328,0.0,0.10328
0.0446,0.1291,0.0,0.10328,0.051639,0.1291,0.1291,0.1291
0.04465,0.051639,0.077459,0.10328,0.051639,0.051639,0.051639,0.10328
0.0447,0.077459,0.077459,0.0,-0.051639,0.1291,-0.02582,0.15492
0.04475,0.0,-0.051639,0.10328,0.10328,0.15492,0.077459,0.15492
0.0448,0.051639,0.077459,0.051639,0.077459,0.10328,0.077459,0.18074
0.04485,0.077459,-0.02582,0.077459,-0.02582,0.10328,0.077459,0.15492
0.0449,0.077459,-0.02582,0.0,0.0,0.077459,0.051639,0.077459
0.04495,0.15492,0.077459,0.0,0.10328,0.10328,0.051639,0.15492
0.045,-0.077459,0.0,0.1291,-0.02582,0.10328,0.051639,0.077459
0.04505,0.051639,-0.051639,0.051639,0.051639,0.1291,0.0,0.051639
0.0451,0.051639,0.0,0.051639,-0.02582,0.077459,-0.02582,0.0
0.04515,0.077459,0.077459,0.077459,0.10328,0.077459,0.0,0.051639
0.0452,0.051639,0.10328,0.051639,0.051639,0.077459,0.051639,0.051639
0.04525,-0.02582,0.051639,0.051639,0.10328,0.1291,0.0,0.077459
0.0453,-0.02582,0.10328,0.051639,0.051639,0.10328,-0.02582,0.0
0.04535,0.077459,-0.02582,0.0,0.051639,0.051639,0.077459,-0.02582
0.0454,0.077459,0.051639,0.077459,0.051639,0.10328,0.077459,-0.02582
0.04545,0.051639,0.0,0.051639,0.0,0.0,0.077459,0.051639
0.0455,0.0,0.051639,0.15492,0.0,0.0,0.051639,0.051639
0.04555,0.051639,-0.02582,0.077459,0.051639,-0.02582,0.10328,0.0
0.0456,0.10328,0.0,0.051639,0.10328,0.0,0.077459,0.0
0.04565,0.0,0.0,0.15492,0.077459,0.051639,0.077459,-0.051639
0.0457,0.051639,0.0,0.10328,0.051639,0.0,0.1291,-0.02582
0.04575,-0.02582,0.051639,-0.02582,0.051639,-0.051639,0.077459,-0.02582
0.0458,0.0,-0.051639,0.077459,0.077459,-0.02582,0.10328,0.0
0.04585,0.0,0.0,0.0,0.10328,0.10328,0.051639,0.051639
0.0459,0.051639,0.051639,0.077459,0.051639,0.0,0.077459,-0.051639
0.04595,0.10328,0.077459,0.051639,0.0,0.051639,0.051639,-0.051639
0.046,0.0,0.051639,0.0,0.077459,0.0,-0.02582,-0.02582
0.04605,0.051639,0.0,0.1291,0.077459,-0.02582,0.10328,0.1291
0.0461,0.10328,0.051639,0.077459,-0.02582,-0.051639,0.10328,-0.051639
0.04615,0.10328,0.077459,-0.051639,0.051639,0.051639,-0.02582,-0.02582
0.0462,0.0,0.10328,-0.02582,0.077459,-0.051639,0.051639,0.0
0.04625,0.1291,-0.02582,0.0,0.0,0.051639,0.051639,-0.077459
0.0463,0.051639,0.0,0.051639,-0.02582,0.0,0.051639,0.0
0.04635,0.051639,0.0,0.0,0.077459,0.051639,0.10328,-0.02582
0.0464,0.1291,-0.051639,0.051639,0.051639,-0.02582,0.0,-0.051639
0.04645,0.077459,-0.02582,-0.077459,-0.02582,-0.02582,0.0,-0.077459
0.0465,0.0,0.0,0.051639,0.051639,0.0,0.10328,-0.077459
0.04655,-0.02582,-0.02582,0.0,0.051639,0.0,0.077459,-0.051639
0.0466,0.051639,-0.02582,-0.02582,-0.02582,0.077459,0.077459,-0.077459
0.04665,0.077459,0.0,0.0,-0.02582,-0.02582,0.1291,-0.051639
0.0467,0.051639,0.077459,0.051639,0.051639,0.051639,0.077459,0.1291
0.04675,0.051639,0.051639,0.0,0.051639,0.051639,0.10328,0.10328
0.0468,0.0,0.0,-0.051639,0.051639,-0.02582,-0.02582,-0.02582
0.04685,0.0,0.051639,0.10328,0.077459,0.051639,-0.051639,0.077459
0.0469,0.0,0.051639,0.051639,-0.02582,0.15492,0.051639,0.10328
0.04695,-0.02582,0.0,0.10328,0.051639,0.15492,0.077459,0.10328
0.047,0.0,0.077459,0.1291,0.051639,0.10328,0.077459,0.077459
0.04705,-0.02582,0.077459,0.077459,0.0,0.077459,0.077459,0.1291
0.0471,0.051639,0.10328,0.10328,0.051639,0.10328,0.10328,0.15492
0.04715,-0.02582,0.051639,0.051639,-0.077459,0.15492,0.051639,0.15492
0.0472,0.0,-0.02582,0.077459,0.077459,0.1291,0.051639,0.1291
0.04725,-0.10328,0.0,0.1291,-0.02582,0.15492,0.077459,0.15492
0.0473,0.077459,0.077459,0.0,0.10328,0.077459,0.0,0.051639
0.04735,0.051639,0.077459,0.051639,0.077459,0.051639,0.0,0.077459
0.0474,0.051639,0.051639,0.15492,0.077459,0.1291,0.051639,0.15492
0.04745,0.0,0.077459,0.051639,0.1291,0.051639,-0.02582,0.1291
0.0475,-0.02582,0.10328,0.077459,0.10328,0.077459,0.051639,0.10328
0.04755,-0.077459,0.077459,0.051639,0.077459,0.077459,0.051639,0.077459
0.0476,-0.02582,0.077459,0.15492,0.0,0.051639,0.0,0.10328
0.04765,-0.051639,0.0,0.051639,0.10328,0.051639,0.077459,0.077459
0.0477,0.0,0.0,-0.02582,0.077459,0.10328,0.077459,-0.02582
0.04775,0.051639,0.051639,0.0,0.077459,-0.077459,0.0,-0.077459
0.0478,-0.02582,0.0,0.077459,0.0,-0.02582,0.1291,-0.051639
0.04785,0.0,0.051639,0.077459,0.10328,-0.02582,0.077459,-0.051639
0.0479,-0.051639,0.10328,0.051639,0.077459,-0.077459,0.051639,-0.10328
0.04795,0.10328,0.077459,0.077459,0.051639,-0.051639,-0.02582,-0.077459
0.048,-0.02582,0.077459,0.0,0.0,-0.077459,0.0,-0.077459
0.04805,0.077459,-0.077459,0.077459,0.051639,0.051639,0.077459,-0.10328
0.0481,-0.02582,0.077459,0.0,-0.02582,-0.02582,0.051639,0.0
0.04815,0.077459,0.0,0.077459,-0.02582,-0.02582,0.077459,0.0
0.0482,0.10328,0.10328,0.077459,0.077459,0.051639,0.051639,-0.02582
0.04825,0.077459,-0.02582,0.1291,0.077459,0.051639,-0.02582,-0.10328
0.0483,0.051639,0.0,-0.02582,0.077459,0.0,0.051639,-0.02582
0.04835,0.0,0.10328,0.051639,-0.02582,0.077459,0.077459,-0.051639
0.0484,0.051639,0.10328,0.0,0.077459,0.077459,0.077459,-0.02582
0.04845,0.077459,-0.077459,0.10328,0.0,0.1291,0.0,0.077459
0.0485,0.0,0.0,0.051639,0.0,0.10328,0.10328,0.10328
0.04855,0.0,-0.077459,0.051639,0.077459,0.077459,0.077459,0.15492
0.0486,0.0,0.077459,0.0,0.0,0.0,-0.02582,0.077459
0.04865,-0.02582,0.051639,0.10328,0.077459,0.10328,0.051639,0.077459
0.0487,-0.02582,-0.02582,0.077459,0.051639,0.10328,0.077459,0.1291
0.04875,0.0,-0.02582,0.10328,-0.02582,0.10328,0.077459,0.10328
0.0488,-0.02582,0.051639,-0.051639,0.051639,0.051639,0.051639,0.10328
0.04885,0.051639,0.0,0.077459,-0.077459,0.077459,0.051639,0.10328
0.0489,0.077459,0.10328,0.051639,-0.02582,-0.02582,0.051639,0.051639
0.04895,-0.02582,0.0,0.1291,0.0,0.0,0.077459,0.077459
0.049,0.077459,0.0,0.10328,0.1291,0.10328,0.051639,0.077459
0.04905,-0.02582,0.051639,0.051639,0.051639,0.10328,0.077459,0.077459
0.0491,0.051639,0.0,0.077459,0.077459,0.077459,0.0,0.10328
0.04915,0.051639,0.0,0.1291,0.10328,0.077459,-0.051639,0.077459
0.0492,0.0,0.077459,0.077459,0.077459,0.077459,0.10328,0.051639
0.04925,0.051639,0.051639,0.0,0.051639,0.077459,0.0,-0.02582
0.0493,0.0,-0.02582,0.10328,0.0,0.077459,0.051639,0.051639
0.04935,0.051639,-0.02582,0.1291,0.077459,0.10328,0.10328,0.10328
0.0494,0.0,0.0,0.077459,0.10328,0.077459,-0.02582,0.077459
0.04945,0.0,0.0,0.051639,0.051639,0.051639,0.077459,-0.02582
0.0495,0.051639,0.1291,0.051639,-0.02582,0.051639,-0.02582,0.10328
0.04955,-0.051639,0.0,0.1291,0.077459,0.0,0.0,0.051639
0.0496,0.0,-0.051639,0.15492,0.10328,-0.02582,0.0,-0.02582
0.04965,0.051639,-0.02582,0.051639,0.1291,0.051639,0.10328,0.077459
0.0497,0.051639,0.077459,0.15492,0.077459,-0.051639,0.077459,0.10328
0.04975,-0.02582,-0.02582,0.10328,0.051639,0.051639,0.077459,0.051639
0.0498,0.077459,0.077459,0.077459,0.1291,0.077459,0.051639,0.0
0.04985,0.077459,0.051639,0.051639,0.0,0.051639,0.0,-0.02582
0.0499,0.0,0.051639,0.051639,0.077459,0.10328,0.077459,-0.051639
0.04995,0.051639,0.0,0.051639,0.051639,0.051639,0.10328,-0.02582
0.05,0.051639,0.10328,0.077459,0.077459,0.0,0.051639,-0.077459
0.05005,0.051639,0.051639,0.051639,0.10328,-0.051639,0.051639,-0.051639
0.0501,0.10328,0.051639,0.0,0.051639,0.077459,-0.077459,-0.15492
0.05015,0.10328,-0.02582,0.0,0.0,-0.02582,0.0,-0.10328
0.0502,0.051639,0.0,-0.02582,0.077459,-0.02582,0.051639,-0.02582
0.05025,0.0,0.051639,0.077459,0.051639,-0.077459,-0.02582,-0.18074
0.0503,0.051639,0.0,0.077459,-0.02582,-0.051639,-0.02582,-0.077459
0.05035,0.077459,0.051639,-0.051639,0.0,-0.02582,0.051639,-0.051639
0.0504,0.10328,0.051639,0.051639,-0.02582,-0.051639,0.051639,-0.051639
0.05045,0.1291,-0.02582,0.051639,0.051639,-0.02582,0.0,-0.02582
0.0505,0.051639,0.10328,-0.02582,0.051639,0.0,0.0,0.0
0.05055,0.051639,0.0,-0.051639,-0.02582,-0.02582,0.0,-0.02582
0.0506,0.051639,0.0,0.10328,-0.051639,0.051639,0.10328,0.051639
0.05065,-0.02582,0.051639,0.0,0.0,-0.051639,0.1291,0.10328
0.0507,0.0,0.051639,0.051639,0.0,0.0,0.051639,0.1291
0.05075,0.0,0.077459,0.0,0.10328,0.077459,0.10328,0.1291
0.0508,0.077459,0.10328,0.077459,0.077459,0.077459,0.0,0.10328
0.05085,0.051639,0.10328,0.10328,0.077459,0.10328,0.051639,0.1291
0.0509,0.077459,0.051639,0.0,0.0,0.077459,0.051639,0.15492
0.05095,0.10328,0.051639,0.0,0.051639,0.10328,0.077459,0.077459
0.051,0.1291,-0.077459,0.10328,0.0,0.10328,0.051639,0.1291
0.05105,-0.051639,0.051639,0.0,0.077459,0.10328,0.1291,0.1291
0.0511,0.051639,0.051639,0.077459,0.10328,0.15492,0.051639,0.10328
0.05115,0.077459,0.0,0.10328,0.051639,0.15492,0.0,0.051639
0.0512,0.051639,0.0,0.051639,0.051639,0.10328,0.077459,0.0
0.05125,0.10328,-0.051639,0.077459,0.051639,0.18074,-0.02582,0.077459
0.0513,0.051639,0.0,0.051639,0.10328,0.15492,0.051639,0.0
0.05135,0.051639,-0.02582,0.051639,0.051639,0.15492,0.051639,0.077459
0.0514,0.077459,-0.051639,0.051639,0.10328,0.18074,0.0,0.077459
0.05145,0.051639,0.077459,0.1291,0.077459,0.1291,0.0,0.051639
0.0515,0.0,-0.02582,0.077459,0.10328,0.10328,0.051639,-0.051639
0.05155,0.051639,0.0,0.0,0.077459,0.077459,0.0,-0.02582
0.0516,0.077459,0.051639,0.1291,0.077459,0.077459,0.0,0.0
0.05165,0.0,0.0,0.1291,0.051639,0.051639,0.077459,-0.02582
0.0517,0.077459,-0.02582,0.077459,0.051639,0.051639,0.051639,-0.077459
0.05175,0.0,0.051639,0.051639,0.10328,0.051639,0.0,-0.051639
0.0518,0.0,0.051639,0.0,0.051639,0.0,0.051639,-0.02582
0.05185,-0.02582,-0.051639,0.10328,0.077459,-0.02582,0.0,-0.051639
0.0519,0.077459,0.077459,0.10328,-0.051639,-0.051639,0.051639,-0.02582
0.05195,-0.02582,0.077459,0.077459,0.077459,-0.02582,0.10328,-0.10328
0.052,-0.02582,-0.02582,0.051639,0.077459,0.051639,0.077459,-0.051639
0.05205,0.051639,0.0,0.051639,0.10328,0.0,0.051639,-0.051639
0.0521,0.051639,-0.02582,0.051639,0.077459,0.0,0.0,-0.02582
0.05215,-0.051639,0.0,0.051639,0.077459,0.0,0.051639,-0.02582
0.0522,0.0,0.0,-0.051639,0.0,0.051639,0.077459,-0.051639
0.05225,0.077459,0.077459,-0.02582,0.1291,0.0,0.0,-0.051639
0.0523,0.077459,0.0,-0.02582,0.051639,-0.02582,0.051639,-0.051639
0.05235,-0.02582,-0.051639,0.0,0.077459,0.10328,0.077459,0.0
0.0524,0.10328,0.0,0.0,0.10328,0.0,0.0,0.077459
0.05245,0.051639,0.10328,0.0,0.18074,0.0,0.077459,0.10328
0.0525,0.051639,0.0,0.077459,0.051639,0.0,0.077459,0.051639
0.05255,0.051639,0.051639,0.077459,0.051639,-0.02582,0.077459,0.051639
0.0526,0.051639,0.0,0.1291,0.051639,-0.02582,0.051639,0.1291
0.05265,0.051639,0.051639,0.051639,0.077459,0.10328,0.051639,0.15492
0.0527,0.0,0.051639,0.051639,-0.02582,0.0,0.0,0.077459
0.05275,0.0,0.0,0.10328,0.077459,0.051639,0.051639,0.0
0.0528,0.0,0.0,0.077459,0.051639,0.051639,0.15492,0.077459
0.05285,0.0,0.077459,-0.02582,0.077459,0.051639,0.051639,0.077459
0.0529,-0.02582,-0.02582,0.051639,0.10328,0.051639,0.077459,0.051639
0.05295,0.077459,0.0,0.077459,0.10328,0.051639,0.077459,-0.02582
0.053,0.0,0.051639,0.077459,0.10328,0.10328,0.077459,0.10328
0.05305,0.077459,0.0,0.10328,0.077459,0.077459,0.0,-0.02582
0.0531,0.051639,0.10328,0.0,0.051639,0.0,0.077459,0.077459
0.05315,0.051639,0.051639,-0.051639,0.077459,0.077459,0.10328,0.0
0.0532,-0.051639,0.10328,0.1291,0.077459,0.077459,0.051639,-0.02582
0.05325,0.051639,-0.02582,0.0,0.0,0.077459,0.10328,0.051639
0.0533,0.077459,0.077459,0.10328,0.10328,0.077459,0.10328,-0.051639
0.05335,0.051639,0.051639,0.051639,0.10328,0.15492,0.1291,0.0
0.0534,0.077459,0.077459,0.1291,0.10328,0.10328,0.051639,0.0
0.05345,0.077459,0.0,0.10328,0.10328,0.1291,0.051639,0.0
0.0535,0.051639,-0.051639,0.077459,0.077459,0.1291,0.077459,-0.02582
0.05355,0.077459,-0.02582,0.1291,0.077459,0.1291,-0.051639,-0.02582
0.0536,0.077459,-0.051639,0.10328,0.1291,0.15492,0.077459,-0.02582
0.05365,0.077459,-0.051639,0.1291,0.051639,0.10328,0.0,0.0
0.0537,0.051639,0.0,0.077459,0.10328,0.1291,0.10328,0.077459
0.05375,0.0,-0.051639,0.077459,0.10328,0.1291,0.0,0.077459
0.0538,0.077459,-0.02582,0.077459,0.077459,0.1291,0.15492,0.1291
0.05385,0.051639,0.0,0.10328,0.1291,0.10328,0.077459,0.051639
0.0539,0.051639,0.0,0.10328,0.10328,0.15492,0.051639,0.0
0.05395,0.051639,-0.02582,0.10328,0.10328,0.1291,0.0,0.10328
0.054,0.051639,0.051639,0.0,0.077459,0.10328,0.077459,-0.051639
0.05405,-0.077459,0.051639,0.051639,0.10328,0.077459,0.10328,0.051639
0.0541,-0.02582,-0.02582,0.077459,0.10328,0.10328,-0.02582,0.0
0.05415,-0.02582,0.051639,0.051639,0.0,-0.051639,0.0,0.077459
0.0542,0.0,0.051639,0.077459,0.051639,0.0,0.10328,0.051639
0.05425,0.051639,-0.02582,-0.02582,0.10328,0.051639,0.051639,0.10328
0.0543,-0.051639,-0.051639,0.051639,0.077459,0.051639,-0.02582,0.051639
0.05435,0.051639,-0.02582,-0.051639,0.0,0.10328,-0.02582,-0.02582
0.0544,0.051639,-0.02582,-0.02582,0.051639,-0.02582,0.077459,0.051639
0.05445,0.0,0.0,0.077459,0.051639,-0.02582,0.15492,-0.077459
0.0545,0.0,-0.02582,0.051639,0.10328,0.051639,-0.02582,0.051639
0.05455,-0.02582,0.0,0.077459,0.0,-0.077459,0.051639,0.077459
0.0546,0.0,-0.02582,-0.02582,0.051639,-0.02582,-0.02582,0.077459
0.05465,0.077459,0.0,0.0,0.077459,0.051639,0.077459,0.0
0.0547,0.10328,0.0,0.077459,0.051639,-0.051639,0.051639,0.077459
0.05475,0.077459,0.051639,0.0,0.051639,-0.051639,0.10328,0.10328
0.0548,-0.02582,-0.02582,0.10328,0.1291,-0.02582,0.0,0.0
0.05485,0.077459,0.051639,0.0,0.051639,-0.02582,0.051639,-0.02582
0.0549,0.18074,0.051639,0.077459,0.10328,0.051639,-0.02582,0.0
0.05495,0.0,0.077459,0.1291,0.0,0.051639,0.051639,0.0
0.055,0.077459,-0.077459,0.1291,0.051639,0.10328,0.0,-0.051639
0.05505,0.10328,-0.02582,0.0,0.051639,0.0,0.10328,-0.077459
0.0551,0.0,0.051639,0.10328,0.051639,0.10328,0.1291,0.0
0.05515,0.077459,-0.051639,0.077459,0.051639,0.10328,-0.051639,0.051639
0.0552,0.077459,0.0,0.10328,0.077459,-0.02582,0.077459,0.0
0.05525,0.051639,0.077459,0.1291,0.10328,0.051639,0.051639,-0.077459
0.0553,0.077459,0.051639,0.0,0.10328,0.051639,0.077459,0.051639
0.05535,0.0,0.0,-0.02582,0.0,0.051639,0.077459,0.077459
0.0554,0.077459,-0.02582,0.0,0.077459,0.1291,0.077459,0.051639
0.05545,0.0,0.0,0.10328,0.077459,0.10328,0.0,0.051639
0.0555,-0.02582,0.0,0.077459,0.15492,0.15492,0.077459,0.051639
0.05555,0.0,0.0,0.10328,0.10328,0.1291,0.077459,0.10328
0.0556,-0.02582,0.051639,0.077459,0.18074,0.15492,0.0,0.10328
0.05565,-0.02582,0.051639,0.051639,0.1291,0.051639,-0.02582,0.10328
0.0557,0.1291,0.10328,0.051639,0.077459,0.077459,-0.051639,0.077459
0.05575,0.051639,0.10328,0.077459,0.0,0.077459,0.0,0.0
0.0558,0.077459,0.051639,0.10328,-0.02582,0.15492,0.0,0.077459
0.05585,0.051639,0.077459,-0.02582,0.10328,0.0,0.0,0.1291
0.0559,0.051639,0.077459,0.051639,-0.02582,0.077459,0.0,0.1291
0.05595,0.077459,0.051639,0.051639,0.077459,0.077459,0.051639,0.077459
0.056,0.0,0.10328,0.0,0.10328,0.15492,0.051639,0.10328
0.05605,0.051639,0.10328,-0.02582,0.051639,0.051639,0.051639,0.051639
0.0561,-0.051639,0.051639,0.077459,0.051639,0.1291,0.0,0.10328
0.05615,0.0,0.077459,0.10328,0.10328,-0.02582,-0.02582,0.077459
0.0562,0.051639,0.0,0.077459,0.077459,0.077459,0.0,0.051639
0.05625,0.0,-0.051639,0.10328,0.0,0.077459,0.051639,0.10328
0.0563,-0.02582,0.0,0.077459,0.077459,0.0,-0.02582,0.051639
0.05635,-0.02582,0.051639,0.051639,0.077459,0.051639,0.051639,-0.077459
0.0564,0.051639,0.051639,0.051639,0.051639,-0.051639,0.077459,0.077459
0.05645,0.051639,0.051639,0.051639,0.077459,0.077459,0.051639,0.051639
0.0565,-0.02582,-0.051639,0.10328,0.051639,0.051639,-0.051639,0.077459
0.05655,0.0,0.051639,-0.02582,0.077459,0.051639,0.10328,-0.051639
0.0566,0.051639,0.0,-0.02582,0.051639,-0.051639,0.077459,-0.051639
0.05665,0.077459,0.077459,0.077459,0.15492,-0.02582,-0.02582,-0.02582
0.0567,0.051639,0.10328,0.051639,0.10328,0.0,0.10328,0.051639
0.05675,0.1291,0.051639,0.0,0.077459,-0.077459,0.077459,-0.077459
0.0568,0.15492,0.0,0.0,0.051639,-0.02582,0.077459,0.0
0.05685,0.077459,0.077459,0.051639,0.1291,-0.051639,0.077459,0.0
0.0569,0.051639,0.051639,0.0,0.1291,-0.02582,0.0,0.0
0.05695,0.051639,0.0,0.10328,0.051639,0.0,0.077459,0.051639
0.057,0.077459,0.0,-0.02582,0.077459,0.051639,-0.02582,0.051639
0.05705,0.051639,0.051639,0.0,0.10328,0.0,-0.051639,-0.02582
0.0571,0.10328,0.051639,0.051639,0.0,0.077459,0.051639,0.0
0.05715,0.051639,0.051639,0.051639,0.077459,0.077459,-0.02582,0.051639
0.0572,0.077459,0.10328,0.077459,0.15492,0.077459,0.051639,-0.077459
0.05725,0.077459,-0.077459,0.0,0.10328,0.0,0.077459,0.051639
0.0573,0.051639,0.077459,0.051639,0.051639,0.0,-0.10328,0.0
0.05735,0.0,0.077459,0.0,0.077459,0.077459,0.1291,0.051639
0.0574,0.0,0.051639,0.077459,0.10328,0.10328,0.077459,-0.051639
0.05745,0.1291,-0.02582,0.051639,0.10328,0.10328,-0.02582,0.0
0.0575,0.077459,0.051639,0.10328,0.051639,0.10328,0.051639,0.0
0.05755,0.10328,0.051639,0.051639,0.051639,0.077459,0.077459,0.077459
0.0576,-0.02582,0.0,-0.02582,0.077459,0.10328,-0.02582,0.051639
0.05765,-0.02582,0.051639,0.0,0.077459,0.077459,0.077459,-0.051639
0.0577,0.051639,0.051639,-0.051639,0.0,0.10328,0.10328,0.10328
0.05775,0.051639,0.0,0.10328,0.15492,0.15492,0.10328,0.10328
0.0578,0.077459,0.0,0.051639,0.0,0.10328,-0.02582,0.1291
0.05785,0.0,0.051639,0.077459,0.051639,0.077459,-0.02582,0.1291
0.0579,0.0,0.10328,-0.051639,0.051639,0.051639,0.051639,0.10328
0.05795,0.10328,0.0,0.0,0.077459,0.15492,0.0,0.1291
0.058,0.077459,0.10328,0.0,0.10328,0.15492,0.077459,0.15492
0.05805,0.0,0.077459,-0.02582,0.0,0.1291,0.051639,0.1291
0.0581,-0.051639,-0.02582,0.051639,0.051639,0.051639,0.10328,0.1291
0.05815,0.0,0.077459,0.0,-0.02582,0.10328,0.0,0.10328
0.0582,0.077459,0.0,0.051639,0.077459,0.10328,0.077459,0.1291
0.05825,0.051639,0.051639,0.0,-0.02582,0.0,0.10328,0.051639
0.0583,-0.051639,0.077459,0.051639,0.051639,0.051639,0.051639,0.077459
0.05835,-0.02582,-0.02582,0.051639,0.0,-0.02582,0.0,0.0
0.0584,0.0,0.0,-0.02582,0.0,0.051639,-0.02582,-0.02582
0.05845,0.077459,0.0,0.10328,0.10328,0.0,0.051639,0.0
0.0585,0.077459,-0.02582,0.051639,-0.02582,-0.02582,-0.02582,0.0
0.05855,0.0,0.051639,-0.02582,-0.051639,0.0,-0.051639,-0.051639
0.0586,-0.02582,0.077459,0.051639,0.077459,-0.02582,0.051639,-0.02582
0.05865,0.051639,0.051639,0.0,0.077459,-0.02582,0.0,-0.051639
0.0587,0.0,0.0,-0.051639,0.077459,-0.077459,0.051639,-0.051639
0.05875,-0.02582,0.077459,0.051639,0.1291,-0.051639,0.0,0.0
0.0588,-0.02582,0.077459,0.10328,0.077459,-0.02582,0.077459,-0.051639
0.05885,0.0,0.1291,0.0,0.10328,-0.02582,0.051639,0.0
0.0589,0.077459,0.051639,0.077459,0.0,-0.10328,0.0,0.0
0.05895,0.051639,0.0,0.077459,0.10328,0.0,0.10328,-0.02582
0.059,0.0,0.051639,0.0,0.10328,0.0,0.10328,0.10328
0.05905,0.051639,0.051639,0.077459,0.077459,0.0,0.1291,0.0
0.0591,0.077459,0.077459,0.077459,0.1291,0.0,0.0,0.10328
0.05915,0.077459,0.15492,0.051639,0.077459,0.10328,0.077459,0.051639
0.0592,0.051639,0.051639,0.051639,0.077459,0.10328,0.077459,0.10328
0.05925,0.051639,0.051639,0.10328,0.0,0.10328,0.10328,0.10328
0.0593,0.051639,0.0,0.10328,0.10328,0.1291,0.077459,0.10328
0.05935,0.077459,0.077459,0.051639,0.1291,0.077459,0.051639,0.0
0.0594,0.1291,0.10328,0.10328,0.077459,0.0,0.077459,-0.02582
0.05945,-0.02582,0.077459,0.077459,0.051639,0.077459,0.10328,0.051639
0.0595,0.051639,-0.02582,0.0,0.0,0.15492,0.051639,0.10328
0.05955,0.0,-0.02582,0.051639,0.0,0.1291,-0.051639,0.077459
0.0596,0.051639,0.051639,0.10328,0.051639,0.077459,0.0,0.077459
0.05965,0.0,0.10328,0.0,0.0,0.1291,0.051639,0.0
0.0597,0.051639,0.077459,0.077459,0.077459,0.077459,0.051639,0.051639
0.05975,0.1291,0.0,0.077459,0.0,0.10328,0.051639,0.077459
0.0598,0.0,0.051639,0.051639,0.051639,0.10328,-0.051639,0.10328
0.05985,0.077459,0.10328,0.077459,0.051639,0.0,0.077459,0.0
0.0599,0.051639,0.051639,0.10328,0.10328,0.077459,0.0,0.077459
